DateKey,FullDate,Year,Quarter,Month,MonthName,Day,DayOfWeek,IsWeekend,FiscalYear,FiscalQuarter,WeekOfYear
1806,2024-12-10,2024,Q4,12,December,10,Tuesday,False,2024,Q4,50
1807,2024-12-11,2024,Q4,12,December,11,Wednesday,False,2024,Q4,50
1808,2024-12-12,2024,Q4,12,December,12,Thursday,False,2024,Q4,50
1809,2024-12-13,2024,Q4,12,December,13,Friday,False,2024,Q4,50
1810,2024-12-14,2024,Q4,12,December,14,Saturday,True,2024,Q4,50
1811,2024-12-15,2024,Q4,12,December,15,Sunday,True,2024,Q4,50
1812,2024-12-16,2024,Q4,12,December,16,Monday,False,2024,Q4,51
1813,2024-12-17,2024,Q4,12,December,17,Tuesday,False,2024,Q4,51
1814,2024-12-18,2024,Q4,12,December,18,Wednesday,False,2024,Q4,51
1815,2024-12-19,2024,Q4,12,December,19,Thursday,False,2024,Q4,51
1816,2024-12-20,2024,Q4,12,December,20,Friday,False,2024,Q4,51
1817,2024-12-21,2024,Q4,12,December,21,Saturday,True,2024,Q4,51
1818,2024-12-22,2024,Q4,12,December,22,Sunday,True,2024,Q4,51
1819,2024-12-23,2024,Q4,12,December,23,Monday,False,2024,Q4,52
1820,2024-12-24,2024,Q4,12,December,24,Tuesday,False,2024,Q4,52
1821,2024-12-25,2024,Q4,12,December,25,Wednesday,False,2024,Q4,52
1822,2024-12-26,2024,Q4,12,December,26,Thursday,False,2024,Q4,52
1823,2024-12-27,2024,Q4,12,December,27,Friday,False,2024,Q4,52
1824,2024-12-28,2024,Q4,12,December,28,Saturday,True,2024,Q4,52
1825,2024-12-29,2024,Q4,12,December,29,Sunday,True,2024,Q4,52
1826,2024-12-30,2024,Q4,12,December,30,Monday,False,2024,Q4,1
1827,2024-12-31,2024,Q4,12,December,31,Tuesday,False,2024,Q4,1
1828,2025-01-01,2025,Q1,1,January,1,Wednesday,False,2025,Q1,1
1829,2025-01-02,2025,Q1,1,January,2,Thursday,False,2025,Q1,1
1830,2025-01-03,2025,Q1,1,January,3,Friday,False,2025,Q1,1
1831,2025-01-04,2025,Q1,1,January,4,Saturday,True,2025,Q1,1
1832,2025-01-05,2025,Q1,1,January,5,Sunday,True,2025,Q1,1
1833,2025-01-06,2025,Q1,1,January,6,Monday,False,2025,Q1,2
1834,2025-01-07,2025,Q1,1,January,7,Tuesday,False,2025,Q1,2
1835,2025-01-08,2025,Q1,1,January,8,Wednesday,False,2025,Q1,2
1836,2025-01-09,2025,Q1,1,January,9,Thursday,False,2025,Q1,2
1837,2025-01-10,2025,Q1,1,January,10,Friday,False,2025,Q1,2
1838,2025-01-11,2025,Q1,1,January,11,Saturday,True,2025,Q1,2
1839,2025-01-12,2025,Q1,1,January,12,Sunday,True,2025,Q1,2
1840,2025-01-13,2025,Q1,1,January,13,Monday,False,2025,Q1,3
1841,2025-01-14,2025,Q1,1,January,14,Tuesday,False,2025,Q1,3
1842,2025-01-15,2025,Q1,1,January,15,Wednesday,False,2025,Q1,3
1843,2025-01-16,2025,Q1,1,January,16,Thursday,False,2025,Q1,3
1844,2025-01-17,2025,Q1,1,January,17,Friday,False,2025,Q1,3
1845,2025-01-18,2025,Q1,1,January,18,Saturday,True,2025,Q1,3
1846,2025-01-19,2025,Q1,1,January,19,Sunday,True,2025,Q1,3
1847,2025-01-20,2025,Q1,1,January,20,Monday,False,2025,Q1,4
1848,2025-01-21,2025,Q1,1,January,21,Tuesday,False,2025,Q1,4
1849,2025-01-22,2025,Q1,1,January,22,Wednesday,False,2025,Q1,4
1850,2025-01-23,2025,Q1,1,January,23,Thursday,False,2025,Q1,4
1851,2025-01-24,2025,Q1,1,January,24,Friday,False,2025,Q1,4
1852,2025-01-25,2025,Q1,1,January,25,Saturday,True,2025,Q1,4
1853,2025-01-26,2025,Q1,1,January,26,Sunday,True,2025,Q1,4
1854,2025-01-27,2025,Q1,1,January,27,Monday,False,2025,Q1,5
1855,2025-01-28,2025,Q1,1,January,28,Tuesday,False,2025,Q1,5
1856,2025-01-29,2025,Q1,1,January,29,Wednesday,False,2025,Q1,5
1857,2025-01-30,2025,Q1,1,January,30,Thursday,False,2025,Q1,5
1858,2025-01-31,2025,Q1,1,January,31,Friday,False,2025,Q1,5
1859,2025-02-01,2025,Q1,2,February,1,Saturday,True,2025,Q1,5
1860,2025-02-02,2025,Q1,2,February,2,Sunday,True,2025,Q1,5
1861,2025-02-03,2025,Q1,2,February,3,Monday,False,2025,Q1,6
1862,2025-02-04,2025,Q1,2,February,4,Tuesday,False,2025,Q1,6
1863,2025-02-05,2025,Q1,2,February,5,Wednesday,False,2025,Q1,6
1864,2025-02-06,2025,Q1,2,February,6,Thursday,False,2025,Q1,6
1865,2025-02-07,2025,Q1,2,February,7,Friday,False,2025,Q1,6
1866,2025-02-08,2025,Q1,2,February,8,Saturday,True,2025,Q1,6
1867,2025-02-09,2025,Q1,2,February,9,Sunday,True,2025,Q1,6
1868,2025-02-10,2025,Q1,2,February,10,Monday,False,2025,Q1,7
1869,2025-02-11,2025,Q1,2,February,11,Tuesday,False,2025,Q1,7
1870,2025-02-12,2025,Q1,2,February,12,Wednesday,False,2025,Q1,7
1871,2025-02-13,2025,Q1,2,February,13,Thursday,False,2025,Q1,7
1872,2025-02-14,2025,Q1,2,February,14,Friday,False,2025,Q1,7
1873,2025-02-15,2025,Q1,2,February,15,Saturday,True,2025,Q1,7
1874,2025-02-16,2025,Q1,2,February,16,Sunday,True,2025,Q1,7
1875,2025-02-17,2025,Q1,2,February,17,Monday,False,2025,Q1,8
1876,2025-02-18,2025,Q1,2,February,18,Tuesday,False,2025,Q1,8
1877,2025-02-19,2025,Q1,2,February,19,Wednesday,False,2025,Q1,8
1878,2025-02-20,2025,Q1,2,February,20,Thursday,False,2025,Q1,8
1879,2025-02-21,2025,Q1,2,February,21,Friday,False,2025,Q1,8
1880,2025-02-22,2025,Q1,2,February,22,Saturday,True,2025,Q1,8
1881,2025-02-23,2025,Q1,2,February,23,Sunday,True,2025,Q1,8
1882,2025-02-24,2025,Q1,2,February,24,Monday,False,2025,Q1,9
1883,2025-02-25,2025,Q1,2,February,25,Tuesday,False,2025,Q1,9
1884,2025-02-26,2025,Q1,2,February,26,Wednesday,False,2025,Q1,9
1885,2025-02-27,2025,Q1,2,February,27,Thursday,False,2025,Q1,9
1886,2025-02-28,2025,Q1,2,February,28,Friday,False,2025,Q1,9
1887,2025-03-01,2025,Q1,3,March,1,Saturday,True,2025,Q1,9
1888,2025-03-02,2025,Q1,3,March,2,Sunday,True,2025,Q1,9
1889,2025-03-03,2025,Q1,3,March,3,Monday,False,2025,Q1,10
1890,2025-03-04,2025,Q1,3,March,4,Tuesday,False,2025,Q1,10
1891,2025-03-05,2025,Q1,3,March,5,Wednesday,False,2025,Q1,10
1892,2025-03-06,2025,Q1,3,March,6,Thursday,False,2025,Q1,10
1893,2025-03-07,2025,Q1,3,March,7,Friday,False,2025,Q1,10
1894,2025-03-08,2025,Q1,3,March,8,Saturday,True,2025,Q1,10
1895,2025-03-09,2025,Q1,3,March,9,Sunday,True,2025,Q1,10
1896,2025-03-10,2025,Q1,3,March,10,Monday,False,2025,Q1,11
1897,2025-03-11,2025,Q1,3,March,11,Tuesday,False,2025,Q1,11
1898,2025-03-12,2025,Q1,3,March,12,Wednesday,False,2025,Q1,11
1899,2025-03-13,2025,Q1,3,March,13,Thursday,False,2025,Q1,11
1900,2025-03-14,2025,Q1,3,March,14,Friday,False,2025,Q1,11
1901,2025-03-15,2025,Q1,3,March,15,Saturday,True,2025,Q1,11
1902,2025-03-16,2025,Q1,3,March,16,Sunday,True,2025,Q1,11
1903,2025-03-17,2025,Q1,3,March,17,Monday,False,2025,Q1,12
1904,2025-03-18,2025,Q1,3,March,18,Tuesday,False,2025,Q1,12
1905,2025-03-19,2025,Q1,3,March,19,Wednesday,False,2025,Q1,12
1906,2025-03-20,2025,Q1,3,March,20,Thursday,False,2025,Q1,12
1907,2025-03-21,2025,Q1,3,March,21,Friday,False,2025,Q1,12
1908,2025-03-22,2025,Q1,3,March,22,Saturday,True,2025,Q1,12
1909,2025-03-23,2025,Q1,3,March,23,Sunday,True,2025,Q1,12
1910,2025-03-24,2025,Q1,3,March,24,Monday,False,2025,Q1,13
1911,2025-03-25,2025,Q1,3,March,25,Tuesday,False,2025,Q1,13
1912,2025-03-26,2025,Q1,3,March,26,Wednesday,False,2025,Q1,13
1913,2025-03-27,2025,Q1,3,March,27,Thursday,False,2025,Q1,13
1914,2025-03-28,2025,Q1,3,March,28,Friday,False,2025,Q1,13
1915,2025-03-29,2025,Q1,3,March,29,Saturday,True,2025,Q1,13
1916,2025-03-30,2025,Q1,3,March,30,Sunday,True,2025,Q1,13
1917,2025-03-31,2025,Q1,3,March,31,Monday,False,2025,Q1,14
1918,2025-04-01,2025,Q2,4,April,1,Tuesday,False,2025,Q2,14
1919,2025-04-02,2025,Q2,4,April,2,Wednesday,False,2025,Q2,14
1920,2025-04-03,2025,Q2,4,April,3,Thursday,False,2025,Q2,14
1921,2025-04-04,2025,Q2,4,April,4,Friday,False,2025,Q2,14
1922,2025-04-05,2025,Q2,4,April,5,Saturday,True,2025,Q2,14
1923,2025-04-06,2025,Q2,4,April,6,Sunday,True,2025,Q2,14
1924,2025-04-07,2025,Q2,4,April,7,Monday,False,2025,Q2,15
1925,2025-04-08,2025,Q2,4,April,8,Tuesday,False,2025,Q2,15
1926,2025-04-09,2025,Q2,4,April,9,Wednesday,False,2025,Q2,15
1927,2025-04-10,2025,Q2,4,April,10,Thursday,False,2025,Q2,15
1928,2025-04-11,2025,Q2,4,April,11,Friday,False,2025,Q2,15
1929,2025-04-12,2025,Q2,4,April,12,Saturday,True,2025,Q2,15
1930,2025-04-13,2025,Q2,4,April,13,Sunday,True,2025,Q2,15
1931,2025-04-14,2025,Q2,4,April,14,Monday,False,2025,Q2,16
1932,2025-04-15,2025,Q2,4,April,15,Tuesday,False,2025,Q2,16
1933,2025-04-16,2025,Q2,4,April,16,Wednesday,False,2025,Q2,16
1934,2025-04-17,2025,Q2,4,April,17,Thursday,False,2025,Q2,16
1935,2025-04-18,2025,Q2,4,April,18,Friday,False,2025,Q2,16
1936,2025-04-19,2025,Q2,4,April,19,Saturday,True,2025,Q2,16
1937,2025-04-20,2025,Q2,4,April,20,Sunday,True,2025,Q2,16
1938,2025-04-21,2025,Q2,4,April,21,Monday,False,2025,Q2,17
1939,2025-04-22,2025,Q2,4,April,22,Tuesday,False,2025,Q2,17
1940,2025-04-23,2025,Q2,4,April,23,Wednesday,False,2025,Q2,17
1941,2025-04-24,2025,Q2,4,April,24,Thursday,False,2025,Q2,17
1942,2025-04-25,2025,Q2,4,April,25,Friday,False,2025,Q2,17
1943,2025-04-26,2025,Q2,4,April,26,Saturday,True,2025,Q2,17
1944,2025-04-27,2025,Q2,4,April,27,Sunday,True,2025,Q2,17
1945,2025-04-28,2025,Q2,4,April,28,Monday,False,2025,Q2,18
1946,2025-04-29,2025,Q2,4,April,29,Tuesday,False,2025,Q2,18
1947,2025-04-30,2025,Q2,4,April,30,Wednesday,False,2025,Q2,18
1948,2025-05-01,2025,Q2,5,May,1,Thursday,False,2025,Q2,18
1949,2025-05-02,2025,Q2,5,May,2,Friday,False,2025,Q2,18
1950,2025-05-03,2025,Q2,5,May,3,Saturday,True,2025,Q2,18
1951,2025-05-04,2025,Q2,5,May,4,Sunday,True,2025,Q2,18
1952,2025-05-05,2025,Q2,5,May,5,Monday,False,2025,Q2,19
1953,2025-05-06,2025,Q2,5,May,6,Tuesday,False,2025,Q2,19
1954,2025-05-07,2025,Q2,5,May,7,Wednesday,False,2025,Q2,19
1955,2025-05-08,2025,Q2,5,May,8,Thursday,False,2025,Q2,19
1956,2025-05-09,2025,Q2,5,May,9,Friday,False,2025,Q2,19
1957,2025-05-10,2025,Q2,5,May,10,Saturday,True,2025,Q2,19
1958,2025-05-11,2025,Q2,5,May,11,Sunday,True,2025,Q2,19
1959,2025-05-12,2025,Q2,5,May,12,Monday,False,2025,Q2,20
1960,2025-05-13,2025,Q2,5,May,13,Tuesday,False,2025,Q2,20
1961,2025-05-14,2025,Q2,5,May,14,Wednesday,False,2025,Q2,20
1962,2025-05-15,2025,Q2,5,May,15,Thursday,False,2025,Q2,20
1963,2025-05-16,2025,Q2,5,May,16,Friday,False,2025,Q2,20
1964,2025-05-17,2025,Q2,5,May,17,Saturday,True,2025,Q2,20
1965,2025-05-18,2025,Q2,5,May,18,Sunday,True,2025,Q2,20
1966,2025-05-19,2025,Q2,5,May,19,Monday,False,2025,Q2,21
1967,2025-05-20,2025,Q2,5,May,20,Tuesday,False,2025,Q2,21
1968,2025-05-21,2025,Q2,5,May,21,Wednesday,False,2025,Q2,21
1969,2025-05-22,2025,Q2,5,May,22,Thursday,False,2025,Q2,21
1970,2025-05-23,2025,Q2,5,May,23,Friday,False,2025,Q2,21
1971,2025-05-24,2025,Q2,5,May,24,Saturday,True,2025,Q2,21
1972,2025-05-25,2025,Q2,5,May,25,Sunday,True,2025,Q2,21
1973,2025-05-26,2025,Q2,5,May,26,Monday,False,2025,Q2,22
1974,2025-05-27,2025,Q2,5,May,27,Tuesday,False,2025,Q2,22
1975,2025-05-28,2025,Q2,5,May,28,Wednesday,False,2025,Q2,22
1976,2025-05-29,2025,Q2,5,May,29,Thursday,False,2025,Q2,22
1977,2025-05-30,2025,Q2,5,May,30,Friday,False,2025,Q2,22
1978,2025-05-31,2025,Q2,5,May,31,Saturday,True,2025,Q2,22
1979,2025-06-01,2025,Q2,6,June,1,Sunday,True,2025,Q2,22
1980,2025-06-02,2025,Q2,6,June,2,Monday,False,2025,Q2,23
1981,2025-06-03,2025,Q2,6,June,3,Tuesday,False,2025,Q2,23
1982,2025-06-04,2025,Q2,6,June,4,Wednesday,False,2025,Q2,23
1983,2025-06-05,2025,Q2,6,June,5,Thursday,False,2025,Q2,23
1984,2025-06-06,2025,Q2,6,June,6,Friday,False,2025,Q2,23
1985,2025-06-07,2025,Q2,6,June,7,Saturday,True,2025,Q2,23
1986,2025-06-08,2025,Q2,6,June,8,Sunday,True,2025,Q2,23
1987,2025-06-09,2025,Q2,6,June,9,Monday,False,2025,Q2,24
1988,2025-06-10,2025,Q2,6,June,10,Tuesday,False,2025,Q2,24
1989,2025-06-11,2025,Q2,6,June,11,Wednesday,False,2025,Q2,24
1990,2025-06-12,2025,Q2,6,June,12,Thursday,False,2025,Q2,24
1991,2025-06-13,2025,Q2,6,June,13,Friday,False,2025,Q2,24
1992,2025-06-14,2025,Q2,6,June,14,Saturday,True,2025,Q2,24
1993,2025-06-15,2025,Q2,6,June,15,Sunday,True,2025,Q2,24
1994,2025-06-16,2025,Q2,6,June,16,Monday,False,2025,Q2,25
1995,2025-06-17,2025,Q2,6,June,17,Tuesday,False,2025,Q2,25
1996,2025-06-18,2025,Q2,6,June,18,Wednesday,False,2025,Q2,25
1997,2025-06-19,2025,Q2,6,June,19,Thursday,False,2025,Q2,25
1998,2025-06-20,2025,Q2,6,June,20,Friday,False,2025,Q2,25
1999,2025-06-21,2025,Q2,6,June,21,Saturday,True,2025,Q2,25
2000,2025-06-22,2025,Q2,6,June,22,Sunday,True,2025,Q2,25
2001,2025-06-23,2025,Q2,6,June,23,Monday,False,2025,Q2,26
2002,2025-06-24,2025,Q2,6,June,24,Tuesday,False,2025,Q2,26
2003,2025-06-25,2025,Q2,6,June,25,Wednesday,False,2025,Q2,26
2004,2025-06-26,2025,Q2,6,June,26,Thursday,False,2025,Q2,26
2005,2025-06-27,2025,Q2,6,June,27,Friday,False,2025,Q2,26
2006,2025-06-28,2025,Q2,6,June,28,Saturday,True,2025,Q2,26
2007,2025-06-29,2025,Q2,6,June,29,Sunday,True,2025,Q2,26
2008,2025-06-30,2025,Q2,6,June,30,Monday,False,2025,Q2,27
2009,2025-07-01,2025,Q3,7,July,1,Tuesday,False,2025,Q3,27
2010,2025-07-02,2025,Q3,7,July,2,Wednesday,False,2025,Q3,27
2011,2025-07-03,2025,Q3,7,July,3,Thursday,False,2025,Q3,27
2012,2025-07-04,2025,Q3,7,July,4,Friday,False,2025,Q3,27
2013,2025-07-05,2025,Q3,7,July,5,Saturday,True,2025,Q3,27
2014,2025-07-06,2025,Q3,7,July,6,Sunday,True,2025,Q3,27
2015,2025-07-07,2025,Q3,7,July,7,Monday,False,2025,Q3,28
2016,2025-07-08,2025,Q3,7,July,8,Tuesday,False,2025,Q3,28
2017,2025-07-09,2025,Q3,7,July,9,Wednesday,False,2025,Q3,28
2018,2025-07-10,2025,Q3,7,July,10,Thursday,False,2025,Q3,28
2019,2025-07-11,2025,Q3,7,July,11,Friday,False,2025,Q3,28
2020,2025-07-12,2025,Q3,7,July,12,Saturday,True,2025,Q3,28
2021,2025-07-13,2025,Q3,7,July,13,Sunday,True,2025,Q3,28
2022,2025-07-14,2025,Q3,7,July,14,Monday,False,2025,Q3,29
2023,2025-07-15,2025,Q3,7,July,15,Tuesday,False,2025,Q3,29
2024,2025-07-16,2025,Q3,7,July,16,Wednesday,False,2025,Q3,29
2025,2025-07-17,2025,Q3,7,July,17,Thursday,False,2025,Q3,29
2026,2025-07-18,2025,Q3,7,July,18,Friday,False,2025,Q3,29
2027,2025-07-19,2025,Q3,7,July,19,Saturday,True,2025,Q3,29
2028,2025-07-20,2025,Q3,7,July,20,Sunday,True,2025,Q3,29
2029,2025-07-21,2025,Q3,7,July,21,Monday,False,2025,Q3,30
2030,2025-07-22,2025,Q3,7,July,22,Tuesday,False,2025,Q3,30
2031,2025-07-23,2025,Q3,7,July,23,Wednesday,False,2025,Q3,30
2032,2025-07-24,2025,Q3,7,July,24,Thursday,False,2025,Q3,30
2033,2025-07-25,2025,Q3,7,July,25,Friday,False,2025,Q3,30
2034,2025-07-26,2025,Q3,7,July,26,Saturday,True,2025,Q3,30
2035,2025-07-27,2025,Q3,7,July,27,Sunday,True,2025,Q3,30
2036,2025-07-28,2025,Q3,7,July,28,Monday,False,2025,Q3,31
2037,2025-07-29,2025,Q3,7,July,29,Tuesday,False,2025,Q3,31
2038,2025-07-30,2025,Q3,7,July,30,Wednesday,False,2025,Q3,31
2039,2025-07-31,2025,Q3,7,July,31,Thursday,False,2025,Q3,31
2040,2025-08-01,2025,Q3,8,August,1,Friday,False,2025,Q3,31
2041,2025-08-02,2025,Q3,8,August,2,Saturday,True,2025,Q3,31
2042,2025-08-03,2025,Q3,8,August,3,Sunday,True,2025,Q3,31
2043,2025-08-04,2025,Q3,8,August,4,Monday,False,2025,Q3,32
2044,2025-08-05,2025,Q3,8,August,5,Tuesday,False,2025,Q3,32
2045,2025-08-06,2025,Q3,8,August,6,Wednesday,False,2025,Q3,32
2046,2025-08-07,2025,Q3,8,August,7,Thursday,False,2025,Q3,32
2047,2025-08-08,2025,Q3,8,August,8,Friday,False,2025,Q3,32
2048,2025-08-09,2025,Q3,8,August,9,Saturday,True,2025,Q3,32
2049,2025-08-10,2025,Q3,8,August,10,Sunday,True,2025,Q3,32
2050,2025-08-11,2025,Q3,8,August,11,Monday,False,2025,Q3,33
2051,2025-08-12,2025,Q3,8,August,12,Tuesday,False,2025,Q3,33
2052,2025-08-13,2025,Q3,8,August,13,Wednesday,False,2025,Q3,33
2053,2025-08-14,2025,Q3,8,August,14,Thursday,False,2025,Q3,33
2054,2025-08-15,2025,Q3,8,August,15,Friday,False,2025,Q3,33
2055,2025-08-16,2025,Q3,8,August,16,Saturday,True,2025,Q3,33
2056,2025-08-17,2025,Q3,8,August,17,Sunday,True,2025,Q3,33
2057,2025-08-18,2025,Q3,8,August,18,Monday,False,2025,Q3,34
2058,2025-08-19,2025,Q3,8,August,19,Tuesday,False,2025,Q3,34
2059,2025-08-20,2025,Q3,8,August,20,Wednesday,False,2025,Q3,34
2060,2025-08-21,2025,Q3,8,August,21,Thursday,False,2025,Q3,34
2061,2025-08-22,2025,Q3,8,August,22,Friday,False,2025,Q3,34
2062,2025-08-23,2025,Q3,8,August,23,Saturday,True,2025,Q3,34
2063,2025-08-24,2025,Q3,8,August,24,Sunday,True,2025,Q3,34
2064,2025-08-25,2025,Q3,8,August,25,Monday,False,2025,Q3,35
2065,2025-08-26,2025,Q3,8,August,26,Tuesday,False,2025,Q3,35
2066,2025-08-27,2025,Q3,8,August,27,Wednesday,False,2025,Q3,35
2067,2025-08-28,2025,Q3,8,August,28,Thursday,False,2025,Q3,35
2068,2025-08-29,2025,Q3,8,August,29,Friday,False,2025,Q3,35
2069,2025-08-30,2025,Q3,8,August,30,Saturday,True,2025,Q3,35
2070,2025-08-31,2025,Q3,8,August,31,Sunday,True,2025,Q3,35
2071,2025-09-01,2025,Q3,9,September,1,Monday,False,2025,Q3,36
2072,2025-09-02,2025,Q3,9,September,2,Tuesday,False,2025,Q3,36
2073,2025-09-03,2025,Q3,9,September,3,Wednesday,False,2025,Q3,36
2074,2025-09-04,2025,Q3,9,September,4,Thursday,False,2025,Q3,36
2075,2025-09-05,2025,Q3,9,September,5,Friday,False,2025,Q3,36
2076,2025-09-06,2025,Q3,9,September,6,Saturday,True,2025,Q3,36
2077,2025-09-07,2025,Q3,9,September,7,Sunday,True,2025,Q3,36
2078,2025-09-08,2025,Q3,9,September,8,Monday,False,2025,Q3,37
2079,2025-09-09,2025,Q3,9,September,9,Tuesday,False,2025,Q3,37
2080,2025-09-10,2025,Q3,9,September,10,Wednesday,False,2025,Q3,37
2081,2025-09-11,2025,Q3,9,September,11,Thursday,False,2025,Q3,37
2082,2025-09-12,2025,Q3,9,September,12,Friday,False,2025,Q3,37
2083,2025-09-13,2025,Q3,9,September,13,Saturday,True,2025,Q3,37
2084,2025-09-14,2025,Q3,9,September,14,Sunday,True,2025,Q3,37
2085,2025-09-15,2025,Q3,9,September,15,Monday,False,2025,Q3,38
2086,2025-09-16,2025,Q3,9,September,16,Tuesday,False,2025,Q3,38
2087,2025-09-17,2025,Q3,9,September,17,Wednesday,False,2025,Q3,38
2088,2025-09-18,2025,Q3,9,September,18,Thursday,False,2025,Q3,38
2089,2025-09-19,2025,Q3,9,September,19,Friday,False,2025,Q3,38
2090,2025-09-20,2025,Q3,9,September,20,Saturday,True,2025,Q3,38
2091,2025-09-21,2025,Q3,9,September,21,Sunday,True,2025,Q3,38
2092,2025-09-22,2025,Q3,9,September,22,Monday,False,2025,Q3,39
2093,2025-09-23,2025,Q3,9,September,23,Tuesday,False,2025,Q3,39
2094,2025-09-24,2025,Q3,9,September,24,Wednesday,False,2025,Q3,39
2095,2025-09-25,2025,Q3,9,September,25,Thursday,False,2025,Q3,39
2096,2025-09-26,2025,Q3,9,September,26,Friday,False,2025,Q3,39
2097,2025-09-27,2025,Q3,9,September,27,Saturday,True,2025,Q3,39
2098,2025-09-28,2025,Q3,9,September,28,Sunday,True,2025,Q3,39
2099,2025-09-29,2025,Q3,9,September,29,Monday,False,2025,Q3,40
2100,2025-09-30,2025,Q3,9,September,30,Tuesday,False,2025,Q3,40
2101,2025-10-01,2025,Q4,10,October,1,Wednesday,False,2025,Q4,40
2102,2025-10-02,2025,Q4,10,October,2,Thursday,False,2025,Q4,40
2103,2025-10-03,2025,Q4,10,October,3,Friday,False,2025,Q4,40
2104,2025-10-04,2025,Q4,10,October,4,Saturday,True,2025,Q4,40
2105,2025-10-05,2025,Q4,10,October,5,Sunday,True,2025,Q4,40
2106,2025-10-06,2025,Q4,10,October,6,Monday,False,2025,Q4,41
2107,2025-10-07,2025,Q4,10,October,7,Tuesday,False,2025,Q4,41
2108,2025-10-08,2025,Q4,10,October,8,Wednesday,False,2025,Q4,41
2109,2025-10-09,2025,Q4,10,October,9,Thursday,False,2025,Q4,41
2110,2025-10-10,2025,Q4,10,October,10,Friday,False,2025,Q4,41
2111,2025-10-11,2025,Q4,10,October,11,Saturday,True,2025,Q4,41
2112,2025-10-12,2025,Q4,10,October,12,Sunday,True,2025,Q4,41
2113,2025-10-13,2025,Q4,10,October,13,Monday,False,2025,Q4,42
2114,2025-10-14,2025,Q4,10,October,14,Tuesday,False,2025,Q4,42
2115,2025-10-15,2025,Q4,10,October,15,Wednesday,False,2025,Q4,42
2116,2025-10-16,2025,Q4,10,October,16,Thursday,False,2025,Q4,42
2117,2025-10-17,2025,Q4,10,October,17,Friday,False,2025,Q4,42
2118,2025-10-18,2025,Q4,10,October,18,Saturday,True,2025,Q4,42
2119,2025-10-19,2025,Q4,10,October,19,Sunday,True,2025,Q4,42
2120,2025-10-20,2025,Q4,10,October,20,Monday,False,2025,Q4,43
2121,2025-10-21,2025,Q4,10,October,21,Tuesday,False,2025,Q4,43
2122,2025-10-22,2025,Q4,10,October,22,Wednesday,False,2025,Q4,43
2123,2025-10-23,2025,Q4,10,October,23,Thursday,False,2025,Q4,43
2124,2025-10-24,2025,Q4,10,October,24,Friday,False,2025,Q4,43
2125,2025-10-25,2025,Q4,10,October,25,Saturday,True,2025,Q4,43
2126,2025-10-26,2025,Q4,10,October,26,Sunday,True,2025,Q4,43
2127,2025-10-27,2025,Q4,10,October,27,Monday,False,2025,Q4,44
2128,2025-10-28,2025,Q4,10,October,28,Tuesday,False,2025,Q4,44
2129,2025-10-29,2025,Q4,10,October,29,Wednesday,False,2025,Q4,44
2130,2025-10-30,2025,Q4,10,October,30,Thursday,False,2025,Q4,44
2131,2025-10-31,2025,Q4,10,October,31,Friday,False,2025,Q4,44
2132,2025-11-01,2025,Q4,11,November,1,Saturday,True,2025,Q4,44
2133,2025-11-02,2025,Q4,11,November,2,Sunday,True,2025,Q4,44
2134,2025-11-03,2025,Q4,11,November,3,Monday,False,2025,Q4,45
2135,2025-11-04,2025,Q4,11,November,4,Tuesday,False,2025,Q4,45
2136,2025-11-05,2025,Q4,11,November,5,Wednesday,False,2025,Q4,45
2137,2025-11-06,2025,Q4,11,November,6,Thursday,False,2025,Q4,45
2138,2025-11-07,2025,Q4,11,November,7,Friday,False,2025,Q4,45
2139,2025-11-08,2025,Q4,11,November,8,Saturday,True,2025,Q4,45
2140,2025-11-09,2025,Q4,11,November,9,Sunday,True,2025,Q4,45
2141,2025-11-10,2025,Q4,11,November,10,Monday,False,2025,Q4,46
2142,2025-11-11,2025,Q4,11,November,11,Tuesday,False,2025,Q4,46
2143,2025-11-12,2025,Q4,11,November,12,Wednesday,False,2025,Q4,46
2144,2025-11-13,2025,Q4,11,November,13,Thursday,False,2025,Q4,46
2145,2025-11-14,2025,Q4,11,November,14,Friday,False,2025,Q4,46
2146,2025-11-15,2025,Q4,11,November,15,Saturday,True,2025,Q4,46
2147,2025-11-16,2025,Q4,11,November,16,Sunday,True,2025,Q4,46
2148,2025-11-17,2025,Q4,11,November,17,Monday,False,2025,Q4,47
2149,2025-11-18,2025,Q4,11,November,18,Tuesday,False,2025,Q4,47
2150,2025-11-19,2025,Q4,11,November,19,Wednesday,False,2025,Q4,47
2151,2025-11-20,2025,Q4,11,November,20,Thursday,False,2025,Q4,47
2152,2025-11-21,2025,Q4,11,November,21,Friday,False,2025,Q4,47
2153,2025-11-22,2025,Q4,11,November,22,Saturday,True,2025,Q4,47
2154,2025-11-23,2025,Q4,11,November,23,Sunday,True,2025,Q4,47
2155,2025-11-24,2025,Q4,11,November,24,Monday,False,2025,Q4,48
2156,2025-11-25,2025,Q4,11,November,25,Tuesday,False,2025,Q4,48
2157,2025-11-26,2025,Q4,11,November,26,Wednesday,False,2025,Q4,48
2158,2025-11-27,2025,Q4,11,November,27,Thursday,False,2025,Q4,48
2159,2025-11-28,2025,Q4,11,November,28,Friday,False,2025,Q4,48
2160,2025-11-29,2025,Q4,11,November,29,Saturday,True,2025,Q4,48
2161,2025-11-30,2025,Q4,11,November,30,Sunday,True,2025,Q4,48
2162,2025-12-01,2025,Q4,12,December,1,Monday,False,2025,Q4,49
